Molekuel,Ansatz_Art,Ansatz_Tiefe,Optimierer,Fehler_Art,Fehler_Rate,Exakte_Energie_Hartree,Berechnete_Energie_Hartree,Optimierer_Schritte,Dauer_Sekunden
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.034,-1.0900919314191353,-0.649008747058378,500,1122.85
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.035,-1.0900919314191353,-0.33437618147351544,459,1107.45
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.037,-1.0900919314191353,-0.3998514126868487,467,1048.48
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.038,-1.0900919314191353,-0.27231916574211057,405,916.21
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.039,-1.0900919314191353,-0.21415917466979695,402,902.84
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.04,-1.0900919314191353,-0.38639638575918533,391,980.57
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.041,-1.0900919314191353,-0.3787923198676254,408,1005.48
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.042,-1.0900919314191353,-0.315021436990278,432,968.15
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.043000000000000003,-1.0900919314191353,-0.207458970208743,401,908.32
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.044,-1.0900919314191353,-0.36173000629539886,374,839.53
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.045,-1.0900919314191353,0.004816957750940598,340,819.92
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.048,-1.0900919314191353,-0.30843909731838204,402,911.27
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.046,-1.0900919314191353,-0.5591563089173229,460,1020.47
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.047,-1.0900919314191353,-0.36191882840393497,461,1025.74
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.05,-1.0900919314191353,-0.17276917589476615,395,962.48
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.049,-1.0900919314191353,-0.2996119885682266,424,1117.88
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.051000000000000004,-1.0900919314191353,-0.2616034726304463,458,1030.47
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.052000000000000005,-1.0900919314191353,-0.18421751476275278,441,987.35
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.053,-1.0900919314191353,-0.3135802153499529,371,835.24
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.054,-1.0900919314191353,0.003276003125514071,400,922.27
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.055,-1.0900919314191353,-0.004471230303562612,370,827.45
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.056,-1.0900919314191353,0.012395294766490983,394,888.65
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.057,-1.0900919314191353,-0.1743487686193687,485,1089.24
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.058,-1.0900919314191353,0.0009591241676695228,379,922.74
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.059000000000000004,-1.0900919314191353,-0.16439274464902887,419,1111.87
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.062,-1.0900919314191353,-0.19123599946261452,382,856.6
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.06,-1.0900919314191353,-0.21895837129049595,420,943.54
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.061,-1.0900919314191353,-0.03352132906855135,405,907.96
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.063,-1.0900919314191353,-0.06974906140837994,404,911.47
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.064,-1.0900919314191353,-0.4045192331559998,445,1003.35
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.065,-1.0900919314191353,-0.19517480338469012,426,947.32
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.067,-1.0900919314191353,-0.16531693843011477,352,852.29
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.066,-1.0900919314191353,-0.20550597735055803,471,1048.79
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.07,-1.0900919314191353,-0.031162248044113494,378,866.26
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.07100000000000001,-1.0900919314191353,0.12913351880095808,376,866.85
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.069,-1.0900919314191353,0.006757500330361876,448,1019.52
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.07200000000000001,-1.0900919314191353,-0.06547286268380903,417,939.62
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.068,-1.0900919314191353,-0.03609660323010927,455,1197.68
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.073,-1.0900919314191353,-0.05712384370121393,395,888.86
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.074,-1.0900919314191353,-0.3000465210930521,496,1106.26
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.075,-1.0900919314191353,-0.19511133606368897,404,982.37
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.076,-1.0900919314191353,-0.011257477584874387,427,966.5
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.077,-1.0900919314191353,-0.21697015955324767,448,1023.1
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.079,-1.0900919314191353,-0.24891140261548161,434,969.3
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.078,-1.0900919314191353,-0.10420854720612449,484,1083.52
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.08,-1.0900919314191353,0.005351259360033556,423,963.65
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.082,-1.0900919314191353,-0.08207914368913483,465,1031.99
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.081,-1.0900919314191353,-0.2014670765022129,500,1283.55
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.083,-1.0900919314191353,-0.2284397568127267,427,977.84
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.085,-1.0900919314191353,-0.032933885588977085,417,955.36
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.084,-1.0900919314191353,-0.19972242690298955,458,1161.15
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.08700000000000001,-1.0900919314191353,-0.022654123171599427,428,949.05
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.08600000000000001,-1.0900919314191353,-0.19258186235622343,457,1065.7
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.088,-1.0900919314191353,-0.19257804302147688,476,1045.63
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.09,-1.0900919314191353,0.07172454445505472,404,898.57
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.089,-1.0900919314191353,0.19121545617739819,500,1157.45
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.092,-1.0900919314191353,0.22646746114421779,387,886.83
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.091,-1.0900919314191353,0.0034718786329187012,430,1106.6
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.093,-1.0900919314191353,0.20014386671495843,438,1004.2
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.094,-1.0900919314191353,-0.08787292029632421,453,1142.46
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.095,-1.0900919314191353,0.0359921947427953,426,939.03
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.097,-1.0900919314191353,0.10128284070302052,416,913.94
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.096,-1.0900919314191353,-0.007163112870457289,432,1012.48
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.099,-1.0900919314191353,0.24719825744800134,373,857.03
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.098,-1.0900919314191353,-0.10268081835284432,476,1054.34
LiH_Reduced_8_Qubits,EfficientSU2,1,COBYLA,bitflip,0.1,-1.0900919314191353,-0.08678237086258767,414,932.28
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,noiseless,0.0,-1.0900919314191353,-0.5779466854547577,500,1417.31
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.001,-1.0900919314191353,-0.8153923165600969,500,1373.23
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.002,-1.0900919314191353,-0.8580847460278829,500,1250.15
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.003,-1.0900919314191353,-0.7042703165198676,500,1274.72
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.004,-1.0900919314191353,-0.7285052114842874,500,1273.92
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.005,-1.0900919314191353,-0.8077779184280727,500,1288.19
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.006,-1.0900919314191353,-0.7324200905640889,500,1224.47
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.007,-1.0900919314191353,-0.7108050636479001,500,1280.03
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.008,-1.0900919314191353,-0.7170885855194857,500,1245.14
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.009000000000000001,-1.0900919314191353,-0.7882775485218828,500,1339.55
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.011,-1.0900919314191353,-0.8911077382358698,500,1229.73
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.01,-1.0900919314191353,-0.5519268601264051,500,1309.72
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.012,-1.0900919314191353,-0.8152416290726279,500,1334.32
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.013000000000000001,-1.0900919314191353,-0.6113992250886393,500,1289.97
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.014,-1.0900919314191353,-0.5836414717238898,500,1268.06
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.015,-1.0900919314191353,-0.3935344669102935,500,1236.01
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.017,-1.0900919314191353,-0.5733594856799571,500,1232.18
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.016,-1.0900919314191353,-0.7211095333832468,500,1319.57
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.019,-1.0900919314191353,-0.6541106105284797,500,1207.78
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.02,-1.0900919314191353,-0.667166847359263,500,1229.46
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.018000000000000002,-1.0900919314191353,-0.7125603249523932,500,1275.56
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.024,-1.0900919314191353,-0.6050621518694212,500,1233.28
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.021,-1.0900919314191353,-0.5003346576224145,500,1302.72
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.023,-1.0900919314191353,-0.4290799741840623,500,1286.59
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.022,-1.0900919314191353,-0.7044656555005682,500,1522.37
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.025,-1.0900919314191353,-0.7208626027746915,500,1336.97
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.026000000000000002,-1.0900919314191353,-0.4704780677350513,500,1423.82
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.027,-1.0900919314191353,-0.44269480965423563,500,1250.78
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.029,-1.0900919314191353,-0.4976983268337125,500,1281.44
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.028,-1.0900919314191353,-0.5359739398177072,500,1310.99
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.03,-1.0900919314191353,-0.5654355060719761,500,1249.49
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.032,-1.0900919314191353,-0.32337226949029946,500,1284.47
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.031,-1.0900919314191353,-0.39448235546743765,500,1348.81
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.034,-1.0900919314191353,-0.49582762191464647,500,1335.08
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.033,-1.0900919314191353,-0.5052475276338676,500,1571.91
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.035,-1.0900919314191353,-0.38329027405808463,500,1405.07
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.036000000000000004,-1.0900919314191353,-0.44304332985623945,500,1212.49
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.038,-1.0900919314191353,-0.4512044524902634,500,1226.29
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.037,-1.0900919314191353,-0.4430474920153772,500,1279.49
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.039,-1.0900919314191353,-0.35677564288725866,500,1373.83
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.04,-1.0900919314191353,-0.43691395532471894,500,1345.03
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.041,-1.0900919314191353,-0.20474773258656254,500,1307.4
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.042,-1.0900919314191353,-0.39905806101373337,500,1307.14
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.044,-1.0900919314191353,-0.4106964649141989,500,1365.5
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.043000000000000003,-1.0900919314191353,-0.45497562907205097,500,1461.84
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.045,-1.0900919314191353,-0.3000773403998729,500,1274.44
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.046,-1.0900919314191353,-0.26410182137176524,500,1287.14
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.047,-1.0900919314191353,-0.43817598801000424,500,1348.08
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.048,-1.0900919314191353,-0.39289528860124007,500,1292.49
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.049,-1.0900919314191353,-0.2334382529823793,500,1334.69
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.05,-1.0900919314191353,-0.4115799197171881,500,1378.24
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.051000000000000004,-1.0900919314191353,-0.45948510241403556,500,1306.54
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.052000000000000005,-1.0900919314191353,-0.34887134782437956,500,1323.22
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.053,-1.0900919314191353,-0.2001151438427517,500,1304.56
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.054,-1.0900919314191353,-0.2483349582413501,500,1302.2
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.055,-1.0900919314191353,-0.2349876800884468,500,1276.2
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.056,-1.0900919314191353,-0.34326215884124356,500,1301.81
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.057,-1.0900919314191353,-0.3285188293226813,500,1263.35
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.058,-1.0900919314191353,-0.30750405077286547,500,1276.97
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.059000000000000004,-1.0900919314191353,-0.4198040264121783,500,1361.2
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.06,-1.0900919314191353,-0.2658034541522718,500,1242.23
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.062,-1.0900919314191353,-0.04236131670608029,500,1317.03
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.061,-1.0900919314191353,-0.17329876213583523,500,1362.16
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.063,-1.0900919314191353,-0.2439718796761449,500,1262.8
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.064,-1.0900919314191353,-0.1692245580064391,500,1211.67
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.065,-1.0900919314191353,-0.24968795311917316,500,1293.15
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.066,-1.0900919314191353,-0.33668770600306575,500,1302.89
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.068,-1.0900919314191353,-0.14289220751480197,500,1305.67
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.067,-1.0900919314191353,-0.11111978016689406,500,1446.97
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.069,-1.0900919314191353,-0.15689741270865346,500,1246.54
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.07,-1.0900919314191353,-0.17157375388093046,500,1321.6
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.07200000000000001,-1.0900919314191353,-0.33512185826228225,500,1239.26
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.07100000000000001,-1.0900919314191353,-0.29249281310369424,500,1342.49
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.073,-1.0900919314191353,-0.28339014578120225,500,1265.77
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.074,-1.0900919314191353,0.019529827843830394,500,1382.61
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.075,-1.0900919314191353,-0.2666827706359426,500,1242.94
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.078,-1.0900919314191353,-0.06447332093370634,500,1248.41
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.076,-1.0900919314191353,-0.11223768265237888,500,1287.19
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.077,-1.0900919314191353,-0.05665204703640103,500,1424.49
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.079,-1.0900919314191353,-0.20678758682522447,500,1297.73
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.081,-1.0900919314191353,-0.22878587849242002,500,1300.31
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.082,-1.0900919314191353,-0.044665662323606026,500,1246.13
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.08,-1.0900919314191353,-0.042362507679392924,500,1345.61
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.084,-1.0900919314191353,-0.04442186544756627,500,1256.23
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.083,-1.0900919314191353,-0.18329936455056103,500,1336.17
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.085,-1.0900919314191353,-0.022250136144229715,500,1302.8
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.08600000000000001,-1.0900919314191353,0.06274230319751384,500,1349.28
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.08700000000000001,-1.0900919314191353,-0.13206373580950198,500,1289.56
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.088,-1.0900919314191353,0.021978139552055742,500,1272.43
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.089,-1.0900919314191353,-0.06678027904249828,500,1337.74
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.09,-1.0900919314191353,0.01350349756982222,500,1352.16
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.091,-1.0900919314191353,0.014605228774988488,500,1342.97
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.092,-1.0900919314191353,-0.15945347135615898,500,1273.97
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.093,-1.0900919314191353,0.05321905675015198,500,1359.65
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.094,-1.0900919314191353,0.14892793031814744,500,1261.54
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.095,-1.0900919314191353,-0.09500188166336529,500,1338.36
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.096,-1.0900919314191353,-0.06706900862975457,500,1287.56
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.097,-1.0900919314191353,-0.12615179171004773,500,1286.93
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.098,-1.0900919314191353,0.014970547104494525,500,1313.83
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.1,-1.0900919314191353,0.10194882921876197,500,1272.55
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,depolarizing,0.099,-1.0900919314191353,0.004969513536100534,500,1298.85
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.001,-1.0900919314191353,-0.5756797497522083,500,1244.85
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.002,-1.0900919314191353,-0.9008137344618261,500,1349.3
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.003,-1.0900919314191353,-0.8754586349800868,500,1201.87
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.005,-1.0900919314191353,-0.47086884651752303,500,1305.8
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.004,-1.0900919314191353,-0.5615411508801167,500,1489.65
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.006,-1.0900919314191353,-0.7347561270748825,500,1292.17
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.008,-1.0900919314191353,-0.39109148165602103,500,1227.32
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.007,-1.0900919314191353,-0.43372572875510745,500,1328.55
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.009000000000000001,-1.0900919314191353,-0.8917593515872604,500,1333.64
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.01,-1.0900919314191353,-0.4136397629983734,500,1283.93
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.012,-1.0900919314191353,-0.7471671853781414,500,1242.32
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.011,-1.0900919314191353,-0.7137421057165079,500,1366.27
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.013000000000000001,-1.0900919314191353,-0.7062293998153185,500,1307.71
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.014,-1.0900919314191353,-0.19367557852127354,500,1490.18
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.016,-1.0900919314191353,-0.5798342985056965,500,1240.09
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.017,-1.0900919314191353,-0.6372038051702746,500,1266.38
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.015,-1.0900919314191353,-0.45767558337985464,500,1450.59
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.018000000000000002,-1.0900919314191353,-0.5571353046765861,500,1346.06
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.019,-1.0900919314191353,-0.6193131324309402,500,1300.56
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.02,-1.0900919314191353,-0.43119742039719317,500,1237.16
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.021,-1.0900919314191353,-0.6548410330441595,500,1391.91
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.022,-1.0900919314191353,-0.5336666267393921,500,1345.68
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.024,-1.0900919314191353,-0.4689916214983681,500,1304.03
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.023,-1.0900919314191353,-0.6048827947208664,500,1354.85
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.025,-1.0900919314191353,-0.40453631720121896,500,1255.73
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.026000000000000002,-1.0900919314191353,-0.6227870572629892,500,1437.83
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.027,-1.0900919314191353,-0.38065968070887074,500,1380.34
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.028,-1.0900919314191353,-0.24716077851809462,500,1297.53
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.029,-1.0900919314191353,-0.38386719192522906,500,1344.64
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.03,-1.0900919314191353,-0.3586565251907008,500,1326.49
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.031,-1.0900919314191353,-0.5079423060593344,500,1284.51
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.032,-1.0900919314191353,-0.4854057248653355,500,1325.16
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.034,-1.0900919314191353,-0.3689600085133616,500,1278.34
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.033,-1.0900919314191353,-0.6977204355087356,500,1420.64
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.035,-1.0900919314191353,-0.07518755211230616,500,1372.52
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.037,-1.0900919314191353,-0.20052287628622617,500,1286.74
LiH_Reduced_8_Qubits,EfficientSU2,1,SPSA,bitflip,0.036000000000000004,-1.0900919314191353,-0.4953476942116891,500,1389.39
