Molekuel,Ansatz_Art,Ansatz_Tiefe,Optimierer,Fehler_Art,Fehler_Rate,Exakte_Energie_Hartree,Berechnete_Energie_Hartree,Optimierer_Schritte,Dauer_Sekunden
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.056,-1.8572750302023775,-1.5809691995034179,84,2.96
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.057,-1.8572750302023775,-1.6838784878565984,125,4.38
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.058,-1.8572750302023775,-1.679936703334659,123,4.3
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.059000000000000004,-1.8572750302023775,-1.5731428837990316,82,2.91
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.06,-1.8572750302023775,-1.5709286308331447,90,3.18
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.061,-1.8572750302023775,-1.673933135050562,88,3.11
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.062,-1.8572750302023775,-1.4190503998084136,80,2.83
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.063,-1.8572750302023775,-1.6675397652575255,116,4.17
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.064,-1.8572750302023775,-1.5544870522656125,113,3.99
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.065,-1.8572750302023775,-1.6628528198765222,85,3.02
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.066,-1.8572750302023775,-1.6574083453958783,76,2.72
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.067,-1.8572750302023775,-1.5462143192401743,78,2.78
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.068,-1.8572750302023775,-1.6520216723825016,157,5.79
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.069,-1.8572750302023775,-1.6497570264542942,135,4.76
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.07,-1.8572750302023775,-1.6453924928172527,128,4.51
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.07100000000000001,-1.8572750302023775,-1.6440180659032229,78,2.78
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.07200000000000001,-1.8572750302023775,-1.639954228468061,130,4.54
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.073,-1.8572750302023775,-1.6376453026783775,143,5.06
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.074,-1.8572750302023775,-1.6283856103148147,133,4.71
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.075,-1.8572750302023775,-1.629918841574979,110,3.91
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.076,-1.8572750302023775,-1.6300671783220761,87,3.07
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.077,-1.8572750302023775,-1.5141311801736324,99,3.51
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.078,-1.8572750302023775,-1.5087784837376363,86,3.24
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.079,-1.8572750302023775,-1.6173510499833013,84,3.0
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.08,-1.8572750302023775,-1.6143600087760115,108,3.82
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.081,-1.8572750302023775,-1.6147627444589783,113,4.04
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.082,-1.8572750302023775,-1.492373607124356,70,2.51
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.083,-1.8572750302023775,-1.6104224791779893,101,3.61
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.084,-1.8572750302023775,-1.4890631612448681,85,3.02
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.085,-1.8572750302023775,-1.48250841902972,91,3.28
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.08600000000000001,-1.8572750302023775,-1.4841263985550839,89,3.17
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.08700000000000001,-1.8572750302023775,-1.5988563643600542,167,5.92
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.088,-1.8572750302023775,-1.595052605670113,108,3.85
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.089,-1.8572750302023775,-1.5903485885711153,107,3.85
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.09,-1.8572750302023775,-1.5887477956000284,98,3.5
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.091,-1.8572750302023775,-1.5862316353404284,137,4.86
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.092,-1.8572750302023775,-1.4619456925778709,79,2.84
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.093,-1.8572750302023775,-1.573986354450031,121,4.4
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.094,-1.8572750302023775,-1.4546280726272809,84,3.02
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.095,-1.8572750302023775,-1.5758588477475468,108,3.87
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.096,-1.8572750302023775,-1.5746176487011585,118,4.21
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.097,-1.8572750302023775,-1.5708647689043158,114,4.08
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.098,-1.8572750302023775,-1.568480317139983,89,3.21
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.099,-1.8572750302023775,-1.5664705605488018,143,5.1
H2_2_Qubits,EfficientSU2,1,COBYLA,bitflip,0.1,-1.8572750302023775,-1.5612868645377573,122,4.39
H2_2_Qubits,EfficientSU2,1,SPSA,noiseless,0.0,-1.8572750302023775,-1.8550585244208466,500,20.83
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.001,-1.8572750302023775,-1.8503542954549597,500,18.41
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.002,-1.8572750302023775,-1.8441027160166816,500,18.3
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.003,-1.8572750302023775,-1.8399973792798667,500,18.37
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.004,-1.8572750302023775,-1.823874640845779,500,18.31
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.005,-1.8572750302023775,-1.8336925038521594,500,18.33
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.006,-1.8572750302023775,-1.8302944251029938,500,18.36
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.007,-1.8572750302023775,-1.8270873185790744,500,18.43
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.008,-1.8572750302023775,-1.810373819655206,500,18.64
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.009000000000000001,-1.8572750302023775,-1.8137397545672407,500,18.86
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.01,-1.8572750302023775,-1.7941450392209042,500,18.68
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.011,-1.8572750302023775,-1.8119352067934824,500,18.83
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.012,-1.8572750302023775,-1.8056815496803837,500,18.12
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.013000000000000001,-1.8572750302023775,-1.8022873375719213,500,18.36
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.014,-1.8572750302023775,-1.8002650979038808,500,18.29
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.015,-1.8572750302023775,-1.795253618712772,500,18.26
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.016,-1.8572750302023775,-1.7939094609630253,500,18.31
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.017,-1.8572750302023775,-1.787744590084818,500,18.33
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.018000000000000002,-1.8572750302023775,-1.775136684155978,500,18.43
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.019,-1.8572750302023775,-1.777222877696119,500,18.48
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.02,-1.8572750302023775,-1.7706597289849921,500,18.5
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.021,-1.8572750302023775,-1.7705645099601313,500,18.65
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.022,-1.8572750302023775,-1.7598187357011357,500,18.47
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.023,-1.8572750302023775,-1.7634125243696173,500,18.24
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.024,-1.8572750302023775,-1.7640797947969844,500,18.43
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.025,-1.8572750302023775,-1.7462182037993308,500,18.39
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.026000000000000002,-1.8572750302023775,-1.7435815303482245,500,18.4
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.027,-1.8572750302023775,-1.7362459695529846,500,18.67
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.028,-1.8572750302023775,-1.7390918435490126,500,18.49
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.029,-1.8572750302023775,-1.728495018051973,500,18.52
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.03,-1.8572750302023775,-1.736805761229947,500,18.6
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.031,-1.8572750302023775,-1.7260338311478698,500,18.65
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.032,-1.8572750302023775,-1.7325337701025978,500,17.96
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.033,-1.8572750302023775,-1.7122098470835863,500,17.99
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.034,-1.8572750302023775,-1.7202076901340446,500,18.28
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.035,-1.8572750302023775,-1.7049409865036176,500,18.47
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.036000000000000004,-1.8572750302023775,-1.7045919045692797,500,18.34
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.037,-1.8572750302023775,-1.7004747895673191,500,18.48
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.038,-1.8572750302023775,-1.6954718792604186,500,18.37
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.039,-1.8572750302023775,-1.7075669678463012,500,18.48
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.04,-1.8572750302023775,-1.6867677286613945,500,19.5
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.041,-1.8572750302023775,-1.673874282345122,500,17.97
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.042,-1.8572750302023775,-1.693551741963263,500,17.79
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.043000000000000003,-1.8572750302023775,-1.6744449570310977,500,18.75
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.044,-1.8572750302023775,-1.686568353869436,500,18.22
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.045,-1.8572750302023775,-1.677665800264165,500,18.28
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.046,-1.8572750302023775,-1.6613701038942792,500,18.27
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.047,-1.8572750302023775,-1.6772412063832727,500,18.49
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.048,-1.8572750302023775,-1.6457748641712464,500,18.4
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.049,-1.8572750302023775,-1.65066951407398,500,18.47
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.05,-1.8572750302023775,-1.6695931083070525,500,18.01
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.051000000000000004,-1.8572750302023775,-1.6539288507708494,500,17.66
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.052000000000000005,-1.8572750302023775,-1.6385306322501976,500,17.78
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.053,-1.8572750302023775,-1.6602862438465331,500,17.8
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.054,-1.8572750302023775,-1.6582909433454214,500,17.86
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.055,-1.8572750302023775,-1.6297291874951596,500,17.93
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.056,-1.8572750302023775,-1.6411195386174222,500,17.95
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.057,-1.8572750302023775,-1.6490202301677102,500,18.13
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.058,-1.8572750302023775,-1.6184169412909934,500,18.04
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.059000000000000004,-1.8572750302023775,-1.6386545205231808,500,18.1
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.06,-1.8572750302023775,-1.6105593249074386,500,17.7
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.061,-1.8572750302023775,-1.6306041803257743,500,17.55
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.062,-1.8572750302023775,-1.6319861420654591,500,17.7
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.063,-1.8572750302023775,-1.6092536022779187,500,17.84
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.064,-1.8572750302023775,-1.6005959189641377,500,17.82
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.065,-1.8572750302023775,-1.6208232063966563,500,17.87
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.066,-1.8572750302023775,-1.592627106166567,500,18.04
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.067,-1.8572750302023775,-1.6143449715754263,500,18.04
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.068,-1.8572750302023775,-1.5943798868809853,500,18.0
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.069,-1.8572750302023775,-1.6011440865162248,500,18.16
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.07,-1.8572750302023775,-1.608445841446117,500,17.76
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.07100000000000001,-1.8572750302023775,-1.574923720057744,500,17.65
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.07200000000000001,-1.8572750302023775,-1.5668532072005963,500,17.94
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.073,-1.8572750302023775,-1.565399918610272,500,18.07
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.074,-1.8572750302023775,-1.5936456390896776,500,17.99
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.075,-1.8572750302023775,-1.5910341037382352,500,18.0
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.076,-1.8572750302023775,-1.5875542215986342,500,18.03
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.077,-1.8572750302023775,-1.586244526357045,500,18.2
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.078,-1.8572750302023775,-1.5818868036185147,500,18.17
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.079,-1.8572750302023775,-1.5794255107430455,500,18.12
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.08,-1.8572750302023775,-1.5513757330919866,500,17.67
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.081,-1.8572750302023775,-1.5761513849316873,500,17.87
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.082,-1.8572750302023775,-1.5730935965741342,500,17.86
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.083,-1.8572750302023775,-1.570110298205966,500,17.94
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.084,-1.8572750302023775,-1.526486479226366,500,18.1
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.085,-1.8572750302023775,-1.5624640589236303,500,18.2
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.08600000000000001,-1.8572750302023775,-1.5613260894838643,500,18.32
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.08700000000000001,-1.8572750302023775,-1.5578366659815444,500,19.13
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.088,-1.8572750302023775,-1.5561081479188865,500,18.47
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.089,-1.8572750302023775,-1.5530329091178408,500,17.53
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.09,-1.8572750302023775,-1.5498515459310234,500,17.75
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.091,-1.8572750302023775,-1.546534174933698,500,17.75
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.092,-1.8572750302023775,-1.5003144699788835,500,17.76
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.093,-1.8572750302023775,-1.5414447679336156,500,17.81
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.094,-1.8572750302023775,-1.5378808474278645,500,17.91
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.095,-1.8572750302023775,-1.5354878312497031,500,18.01
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.096,-1.8572750302023775,-1.5313830946629914,500,17.87
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.097,-1.8572750302023775,-1.5297075851905801,500,18.05
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.098,-1.8572750302023775,-1.4828783021436762,500,17.79
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.099,-1.8572750302023775,-1.4794313625229025,500,17.61
H2_2_Qubits,EfficientSU2,1,SPSA,depolarizing,0.1,-1.8572750302023775,-1.5210850159404308,500,17.82
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.001,-1.8572750302023775,-1.8562979718786292,500,17.77
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.002,-1.8572750302023775,-1.8388027566507117,500,17.85
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.003,-1.8572750302023775,-1.8317717479064273,500,17.88
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.004,-1.8572750302023775,-1.8303025035860458,500,17.86
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.005,-1.8572750302023775,-1.8145989673154812,500,17.89
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.006,-1.8572750302023775,-1.8122437778594842,500,17.91
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.007,-1.8572750302023775,-1.7982952692196514,500,18.03
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.008,-1.8572750302023775,-1.7903495765002542,500,17.99
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.009000000000000001,-1.8572750302023775,-1.7849742554745769,500,18.09
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.01,-1.8572750302023775,-1.808398378977974,500,17.97
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.011,-1.8572750302023775,-1.7940513471144786,500,18.04
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.012,-1.8572750302023775,-1.786034988581788,500,18.05
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.013000000000000001,-1.8572750302023775,-1.7682545825626206,500,18.1
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.014,-1.8572750302023775,-1.7383250698827666,500,18.13
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.015,-1.8572750302023775,-1.760154880300822,500,18.18
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.016,-1.8572750302023775,-1.766124276551627,500,18.18
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.017,-1.8572750302023775,-1.7819412671049326,500,18.15
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.018000000000000002,-1.8572750302023775,-1.752226417910069,500,18.21
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.019,-1.8572750302023775,-1.747851575901596,500,18.09
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.02,-1.8572750302023775,-1.7421199191938608,500,18.23
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.021,-1.8572750302023775,-1.7856303471699446,500,17.93
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.022,-1.8572750302023775,-1.787421582044177,500,18.0
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.023,-1.8572750302023775,-1.7350030260078801,500,18.05
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.024,-1.8572750302023775,-1.7356357768174269,500,18.19
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.025,-1.8572750302023775,-1.7170713103865047,500,18.2
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.026000000000000002,-1.8572750302023775,-1.7743288997383666,500,18.22
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.027,-1.8572750302023775,-1.708388916560262,500,18.37
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.028,-1.8572750302023775,-1.7043326595759916,500,18.31
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.029,-1.8572750302023775,-1.7616346956479387,500,18.16
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.03,-1.8572750302023775,-1.7634639348945715,500,18.28
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.031,-1.8572750302023775,-1.7223518932307627,500,18.26
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.032,-1.8572750302023775,-1.7553963637515646,500,18.34
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.033,-1.8572750302023775,-1.5983506723657108,500,18.49
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.034,-1.8572750302023775,-1.5859668333945025,500,18.47
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.035,-1.8572750302023775,-1.6703809034103523,500,18.59
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.036000000000000004,-1.8572750302023775,-1.6655560965122924,500,18.6
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.037,-1.8572750302023775,-1.6640857438349765,500,18.85
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.038,-1.8572750302023775,-1.6551990103179661,500,18.73
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.039,-1.8572750302023775,-1.7351971619888273,500,18.76
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.04,-1.8572750302023775,-1.731567199144527,500,17.75
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.041,-1.8572750302023775,-1.5405042586161737,500,18.02
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.042,-1.8572750302023775,-1.6444073916560564,500,18.14
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.043000000000000003,-1.8572750302023775,-1.7253253196796172,500,18.26
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.044,-1.8572750302023775,-1.6299497165936567,500,18.46
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.045,-1.8572750302023775,-1.7202478552596223,500,18.39
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.046,-1.8572750302023775,-1.6220544688589076,500,17.92
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.047,-1.8572750302023775,-1.7077076004413088,500,17.91
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.048,-1.8572750302023775,-1.7080655132223599,500,18.18
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.049,-1.8572750302023775,-1.6101559181641394,500,18.39
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.05,-1.8572750302023775,-1.7026253406006244,500,18.43
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.051000000000000004,-1.8572750302023775,-1.691990017862202,500,18.48
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.052000000000000005,-1.8572750302023775,-1.6707196566239164,500,18.5
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.053,-1.8572750302023775,-1.5926500506729009,500,18.02
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.054,-1.8572750302023775,-1.6909922071122065,500,18.25
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.055,-1.8572750302023775,-1.5847017968915735,500,18.25
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.056,-1.8572750302023775,-1.66970046150539,500,18.28
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.057,-1.8572750302023775,-1.6237547275308128,500,18.4
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.058,-1.8572750302023775,-1.6789386185207755,500,18.44
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.059000000000000004,-1.8572750302023775,-1.6765187754682997,500,18.59
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.06,-1.8572750302023775,-1.674475044843406,500,17.99
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.061,-1.8572750302023775,-1.67131800773926,500,17.98
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.062,-1.8572750302023775,-1.669027680670949,500,18.14
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.063,-1.8572750302023775,-1.5631137095810694,500,18.36
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.064,-1.8572750302023775,-1.6645577794821769,500,18.39
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.065,-1.8572750302023775,-1.662731860675183,500,18.46
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.066,-1.8572750302023775,-1.6580497158022047,500,18.65
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.067,-1.8572750302023775,-1.651796932903097,500,18.33
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.068,-1.8572750302023775,-1.6518432955267293,500,18.4
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.069,-1.8572750302023775,-1.5395739044502195,500,18.72
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.07,-1.8572750302023775,-1.5357362763881766,500,18.83
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.07100000000000001,-1.8572750302023775,-1.6418743817200223,500,18.84
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.07200000000000001,-1.8572750302023775,-1.6392862455979769,500,18.88
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.073,-1.8572750302023775,-1.638960672641982,500,19.1
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.074,-1.8572750302023775,-1.6355029862709483,500,17.83
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.075,-1.8572750302023775,-1.633769667700266,500,17.93
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.076,-1.8572750302023775,-1.3813997055257587,500,18.22
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.077,-1.8572750302023775,-1.512366343969557,500,18.42
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.078,-1.8572750302023775,-1.6240660638946305,500,18.42
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.079,-1.8572750302023775,-1.6198717315997022,500,18.55
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.08,-1.8572750302023775,-1.6173038233203494,500,18.61
H2_2_Qubits,EfficientSU2,1,SPSA,bitflip,0.081,-1.8572750302023775,-1.6136847169752557,500,17.91
